R:A::C:P,0,1,2 6,3 4 5
0,0.4857142857142857,0.14285714285714285,0.05714285714285714,0.3142857142857143
1,0.2571428571428571,0.2571428571428571,0.15714285714285714,0.32857142857142857
2 6,0.1388888888888889,0.1111111111111111,0.2777777777777778,0.4722222222222222
3 4 5,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.5555555555555556
