R:A::C:P,0 2,1,3,4,5 6
0 2,0.34097421203438394,0.1977077363896848,0.12034383954154727,0.11461318051575932,0.22636103151862463
1,0.3438320209973753,0.2650918635170604,0.08923884514435695,0.13123359580052493,0.17060367454068243
3,0.3137254901960784,0.10784313725490197,0.14705882352941177,0.14705882352941177,0.28431372549019607
4,0.3287671232876712,0.0684931506849315,0.1780821917808219,0.2191780821917808,0.2054794520547945
5 6,0.23819301848049282,0.09856262833675565,0.15195071868583163,0.14168377823408623,0.36960985626283366
