R:A::C:P,0 1,2 5,3,4,6
0 1,0.5865724381625441,0.36538461538461536,0.37894736842105264,0.330188679245283,0.449438202247191
2 5,0.24028268551236748,0.35096153846153844,0.3263157894736842,0.32075471698113206,0.25842696629213485
3,0.04240282685512368,0.08173076923076923,0.09473684210526316,0.05660377358490566,0.06741573033707865
4,0.028268551236749116,0.08173076923076923,0.042105263157894736,0.0660377358490566,0.033707865168539325
6,0.10247349823321555,0.1201923076923077,0.15789473684210525,0.22641509433962265,0.19101123595505617
