R:A::C:P,0 1,2,3 4,5 6
0 1,0.8484848484848485,0.45454545454545453,0.5185185185185185,0.5454545454545454
2,0.12121212121212122,0.4090909090909091,0.25925925925925924,0.2727272727272727
3 4,0.015151515151515152,0.09090909090909091,0.14814814814814814,0.18181818181818182
5 6,0.015151515151515152,0.045454545454545456,0.07407407407407407,0.0
