R:A::C:P,0 3,1,2 5,4 6
0 3,0.28,0.20689655172413793,0.16666666666666666,0.1724137931034483
1,0.46,0.4827586206896552,0.48333333333333334,0.43103448275862066
2 5,0.19,0.27586206896551724,0.3,0.29310344827586204
4 6,0.07,0.034482758620689655,0.05,0.10344827586206896
