R:A::C:P,0 1 5,2 3 4,6
0 1 5,0.2906530089628681,0.1702944942381562,0.06402048655569782
2 3 4,0.14852752880921896,0.15749039692701663,0.028169014084507043
6,0.05377720870678617,0.06530089628681178,0.02176696542893726
