R:A::C:P,0 1 5,2 4,3 6
0 1 5,0.34600760456273766,0.17110266159695817,0.09125475285171103
2 4,0.11026615969581749,0.0741444866920152,0.07224334600760456
3 6,0.051330798479087454,0.043726235741444866,0.039923954372623575
