R:A::C:P,0 6,1 2 3 5,4
0 6,0.12284482758620689,0.16738505747126436,0.04382183908045977
1 2 3 5,0.19181034482758622,0.34051724137931033,0.08117816091954023
4,0.010057471264367816,0.03089080459770115,0.011494252873563218
