R:A::C:P,0 6,1 2 3 5,4
0 6,0.36774193548387096,0.5010752688172043,0.13118279569892474
1 2 3 5,0.3126463700234192,0.5550351288056206,0.1323185011709602
4,0.1917808219178082,0.589041095890411,0.2191780821917808
