R:A::C:P,0 6,1 2 3 5,4
0 6,0.37831858407079644,0.31066666666666665,0.32105263157894737
1 2 3 5,0.5907079646017699,0.632,0.5947368421052631
4,0.030973451327433628,0.05733333333333333,0.08421052631578947
