R:A::C:P,0,1 2 4,3 6,5
0,0.3010752688172043,0.11377245508982035,0.08791208791208792,0.2
1 2 4,0.6344086021505376,0.7365269461077845,0.7582417582417582,0.4
3 6,0.021505376344086023,0.1317365269461078,0.07692307692307693,0.28
5,0.043010752688172046,0.017964071856287425,0.07692307692307693,0.12
