R:A::C:P,0 2,1,3 5,4,6
0 2,0.5,0.2037037037037037,0.18518518518518517,0.1111111111111111,0.0
1,0.3898305084745763,0.3728813559322034,0.1694915254237288,0.06779661016949153,0.0
3 5,0.375,0.0,0.375,0.125,0.125
4,0.5,0.0,0.0,0.25,0.25
6,0.0,0.0,1.0,0.0,0.0
