R:A::C:P,0 4,1 2 6,3 5
0 4,0.13963963963963963,0.09166666666666666,0.08620689655172414
1 2 6,0.7184684684684685,0.7883333333333333,0.7327586206896551
3 5,0.14189189189189189,0.12,0.1810344827586207
