R:A::C:P,0,1 4 6,2 5,3
0,0.022988505747126436,0.01939655172413793,0.008620689655172414,0.0021551724137931034
1 4 6,0.10704022988505747,0.28520114942528735,0.14152298850574713,0.07327586206896551
2 5,0.040229885057471264,0.11422413793103449,0.07040229885057471,0.041666666666666664
3,0.01221264367816092,0.028017241379310345,0.022270114942528736,0.010775862068965518
