R:A::C:P,0,1,2,3,4,5,6,7
0,0.0,0.5,0.13513513513513514,0.06756756756756757,0.16216216216216217,0.08108108108108109,0.04054054054054054,0.013513513513513514
1,0.3779527559055118,0.0,0.12073490813648294,0.09711286089238845,0.13385826771653545,0.05511811023622047,0.14173228346456693,0.07349081364829396
2,0.16363636363636364,0.2,0.0,0.14909090909090908,0.15636363636363637,0.12727272727272726,0.14545454545454545,0.05818181818181818
3,0.19607843137254902,0.10784313725490197,0.17647058823529413,0.0,0.13725490196078433,0.1568627450980392,0.16666666666666666,0.058823529411764705
4,0.1643835616438356,0.0547945205479452,0.2876712328767123,0.1780821917808219,0.0,0.1232876712328767,0.1095890410958904,0.0821917808219178
5,0.16666666666666666,0.11458333333333333,0.125,0.1875,0.15625,0.0,0.11458333333333333,0.13541666666666666
6,0.11764705882352941,0.1534526854219949,0.16624040920716113,0.13810741687979539,0.15089514066496162,0.1585677749360614,0.0,0.11508951406649616
7,0.26666666666666666,0.2,0.0,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.0
