R:A::C:P,0,1,2,3,4,5,6
0,0.0,0.3561643835616438,0.1232876712328767,0.0684931506849315,0.2328767123287671,0.136986301369863,0.0821917808219178
1,0.325,0.0,0.15357142857142858,0.175,0.08571428571428572,0.1,0.16071428571428573
2,0.1569767441860465,0.20930232558139536,0.0,0.20348837209302326,0.18023255813953487,0.1744186046511628,0.0755813953488372
3,0.08,0.2,0.26,0.0,0.12,0.18,0.16
4,0.1794871794871795,0.05128205128205128,0.2564102564102564,0.10256410256410256,0.0,0.2564102564102564,0.15384615384615385
5,0.15789473684210525,0.14035087719298245,0.14035087719298245,0.12280701754385964,0.24561403508771928,0.0,0.19298245614035087
6,0.10909090909090909,0.16363636363636364,0.11818181818181818,0.20909090909090908,0.2636363636363636,0.13636363636363635,0.0
