R:A::C:P,0 1,2 3 6,4 5
0 1,0.776595744680851,0.5327102803738317,0.5652173913043478
2 3 6,0.19148936170212766,0.3644859813084112,0.32608695652173914
4 5,0.031914893617021274,0.102803738317757,0.10869565217391304
