R:A::C:P,0,1,2 4 5,3 6
0,0.40476190476190477,0.17857142857142858,0.2,0.058823529411764705
1,0.42857142857142855,0.6428571428571429,0.4,0.35294117647058826
2 4 5,0.14285714285714285,0.14285714285714285,0.32727272727272727,0.5
3 6,0.023809523809523808,0.03571428571428571,0.07272727272727272,0.08823529411764706
