R:A::C:P,0,1 3 6,2 4 5
0,0.4117647058823529,0.29411764705882354,0.29411764705882354
1 3 6,0.2558922558922559,0.3400673400673401,0.40404040404040403
2 4 5,0.16149068322981366,0.4472049689440994,0.391304347826087
