R:A::C:P,0,1 3 6,2 4 5
0,0.053231939163498096,0.03802281368821293,0.03802281368821293
1 3 6,0.1444866920152091,0.1920152091254753,0.22813688212927757
2 4 5,0.049429657794676805,0.13688212927756654,0.11977186311787072
