R:A::C:P,0 6,1 2 3,4,5
0 6,0.36774193548387096,0.34408602150537637,0.13118279569892474,0.15698924731182795
1 2 3,0.3153034300791557,0.4551451187335092,0.13060686015831136,0.09894459102902374
4,0.1917808219178082,0.4657534246575342,0.2191780821917808,0.1232876712328767
5,0.2916666666666667,0.4270833333333333,0.14583333333333334,0.13541666666666666
