R:A::C:P,0,1 5 6,2 3 4
0,0.4117647058823529,0.27941176470588236,0.3088235294117647
1 5 6,0.27335640138408307,0.32525951557093424,0.4013840830449827
2 3 4,0.13609467455621302,0.40828402366863903,0.4556213017751479
