R:A::C:P,0 2,1,3 6,4 5
0 2,0.10499359795134443,0.056338028169014086,0.06017925736235595,0.09218950064020487
1,0.12163892445582586,0.08962868117797695,0.08450704225352113,0.06274007682458387
3 6,0.04737516005121639,0.03201024327784891,0.06017925736235595,0.06530089628681178
4 5,0.03585147247119078,0.010243277848911651,0.030729833546734954,0.046094750320102434
