R:A::C:P,0 3,1 2 5,4,6
0 3,0.052496798975672214,0.0678617157490397,0.023047375160051217,0.014084507042253521
1 2 5,0.1946222791293214,0.30985915492957744,0.07298335467349552,0.07426376440460948
4,0.014084507042253521,0.023047375160051217,0.008962868117797696,0.0038412291933418692
6,0.034571062740076826,0.05377720870678617,0.030729833546734954,0.02176696542893726
