R:A::C:P,0,1 3 5,2 4 6
0,0.3150684931506849,0.3698630136986301,0.3150684931506849
1 3 5,0.1834625322997416,0.4599483204134367,0.35658914728682173
2 4 6,0.1308411214953271,0.43302180685358255,0.43613707165109034
