R:A::C:P,0,1 3 5,2 4 6
0,0.16911764705882354,0.07848837209302326,0.07641196013289037
1 3 5,0.5220588235294118,0.5174418604651163,0.4584717607973422
2 4 6,0.3088235294117647,0.40406976744186046,0.46511627906976744
