R:A::C:P,0 1,2,3 6,4 5
0 1,0.5362637362637362,0.1010989010989011,0.17362637362637362,0.189010989010989
2,0.3236363636363636,0.14909090909090908,0.28,0.24727272727272728
3 6,0.22920892494929007,0.11156186612576065,0.34685598377281945,0.31237322515212984
4 5,0.2485207100591716,0.15384615384615385,0.28994082840236685,0.3076923076923077
