R:A::C:P,0 6,1,2 5,3 4
0 6,0.37831858407079644,0.23504273504273504,0.35502958579881655,0.3233695652173913
1,0.2920353982300885,0.43162393162393164,0.1893491124260355,0.22826086956521738
2 5,0.2323008849557522,0.26495726495726496,0.28994082840236685,0.28804347826086957
3 4,0.09734513274336283,0.06837606837606838,0.16568047337278108,0.16032608695652173
