R:A::C:P,0 6,1,2 5,3 4
0 6,0.36774193548387096,0.11827956989247312,0.25806451612903225,0.25591397849462366
1,0.3464566929133858,0.2650918635170604,0.1679790026246719,0.2204724409448819
2 5,0.2830188679245283,0.16711590296495957,0.2641509433962264,0.2857142857142857
3 4,0.25142857142857145,0.09142857142857143,0.32,0.33714285714285713
