R:A::C:P,0 4 6,1 2 3,5
0 4 6,0.5116279069767442,0.3643410852713178,0.12403100775193798
1 2 3,0.40970350404312667,0.49595687331536387,0.09433962264150944
5,0.5769230769230769,0.4230769230769231,0.0
