R:A::C:P,0 1 2 3,4 6,5
0 1 2 3,0.744874715261959,0.16400911161731208,0.09111617312072894
4 6,0.45901639344262296,0.36065573770491804,0.18032786885245902
5,0.6538461538461539,0.34615384615384615,0.0
