R:A::C:P,0 5,1,2,3,4 6
0 5,0.21428571428571427,0.1360544217687075,0.10377358490566038,0.12631578947368421,0.18461538461538463
1,0.36134453781512604,0.47619047619047616,0.330188679245283,0.3263157894736842,0.29743589743589743
2,0.20588235294117646,0.2108843537414966,0.2830188679245283,0.25263157894736843,0.19487179487179487
3,0.05042016806722689,0.05442176870748299,0.08490566037735849,0.09473684210526316,0.06153846153846154
4 6,0.16806722689075632,0.12244897959183673,0.19811320754716982,0.2,0.26153846153846155
