R:A::C:P,0,1,2,3,4,5,6,p
0,0.0,0.8181818181818182,0.05263157894736842,0.0,0.3,0.16666666666666666,0.0,0.13043478260869565
1,0.6896551724137931,0.0,0.6842105263157895,0.4,0.3,0.5833333333333334,0.0,0.43478260869565216
2,0.1724137931034483,0.18181818181818182,0.0,0.3333333333333333,0.2,0.25,0.0,0.34782608695652173
3,0.0,0.0,0.15789473684210525,0.0,0.1,0.0,0.5,0.0
4,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.5,0.08695652173913043
5,0.034482758620689655,0.0,0.05263157894736842,0.06666666666666667,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
p,0.06896551724137931,0.0,0.05263157894736842,0.13333333333333333,0.1,0.0,0.0,0.0
