R:A::C:P,0 3,1,2,4,5 6
0 3,0.4268292682926829,0.10975609756097561,0.12195121951219512,0.14634146341463414,0.1951219512195122
1,0.3855421686746988,0.18674698795180722,0.12650602409638553,0.12650602409638553,0.1746987951807229
2,0.2222222222222222,0.20987654320987653,0.16049382716049382,0.13580246913580246,0.2716049382716049
4,0.21428571428571427,0.0,0.14285714285714285,0.5,0.14285714285714285
5 6,0.30303030303030304,0.06060606060606061,0.15151515151515152,0.18181818181818182,0.30303030303030304
