R:A::C:P,0 3,1,2,4,5 6
0 3,0.2692307692307692,0.15254237288135594,0.19607843137254902,0.21052631578947367,0.20253164556962025
1,0.49230769230769234,0.5254237288135594,0.4117647058823529,0.3684210526315789,0.3670886075949367
2,0.13846153846153847,0.288135593220339,0.2549019607843137,0.19298245614035087,0.27848101265822783
4,0.023076923076923078,0.0,0.0392156862745098,0.12280701754385964,0.02531645569620253
5 6,0.07692307692307693,0.03389830508474576,0.09803921568627451,0.10526315789473684,0.12658227848101267
