R:A::C:P,0 2,1 3 5,4,6
0 2,0.33884297520661155,0.313953488372093,0.3490566037735849,0.20224719101123595
1 3 5,0.49586776859504134,0.5174418604651163,0.3584905660377358,0.5730337078651685
4,0.06611570247933884,0.0377906976744186,0.0660377358490566,0.033707865168539325
6,0.09917355371900827,0.1308139534883721,0.22641509433962265,0.19101123595505617
