R:A::C:P,0 2,1,3 4 5,6
0 2,0.33884297520661155,0.29931972789115646,0.3333333333333333,0.20224719101123595
1,0.3925619834710744,0.47619047619047616,0.264026402640264,0.39325842696629215
3 4 5,0.16942148760330578,0.10884353741496598,0.23102310231023102,0.21348314606741572
6,0.09917355371900827,0.11564625850340136,0.1716171617161716,0.19101123595505617
