R:A::C:P,0,1 4 6,2,3 5
0,0.4117647058823529,0.27941176470588236,0.14705882352941177,0.16176470588235295
1 4 6,0.26480836236933797,0.3797909407665505,0.17073170731707318,0.18466898954703834
2,0.15315315315315314,0.36036036036036034,0.21621621621621623,0.2702702702702703
3 5,0.15,0.35,0.18333333333333332,0.31666666666666665
