R:A::C:P,0,1 4 6,2,3 5
0,0.2153846153846154,0.10052910052910052,0.10638297872340426,0.09734513274336283
1 4 6,0.5846153846153846,0.5767195767195767,0.5212765957446809,0.4690265486725664
2,0.13076923076923078,0.21164021164021163,0.2553191489361702,0.26548672566371684
3 5,0.06923076923076923,0.1111111111111111,0.11702127659574468,0.168141592920354
