R:A::C:P,0,1 4 6,2,3 5
0,0.053231939163498096,0.03612167300380228,0.019011406844106463,0.02091254752851711
1 4 6,0.1444866920152091,0.20722433460076045,0.09315589353612168,0.10076045627376426
2,0.03231939163498099,0.07604562737642585,0.045627376425855515,0.057034220532319393
3 5,0.017110266159695818,0.039923954372623575,0.02091254752851711,0.03612167300380228
