R:A::C:P,0,1,2 4,3 6,5
0,0.053231939163498096,0.022813688212927757,0.028517110266159697,0.015209125475285171,0.009505703422053232
1,0.12737642585551331,0.0817490494296578,0.12737642585551331,0.057034220532319393,0.03612167300380228
2 4,0.03802281368821293,0.04182509505703422,0.0741444866920152,0.07224334600760456,0.030418250950570342
3 6,0.017110266159695818,0.013307984790874524,0.043726235741444866,0.039923954372623575,0.02091254752851711
5,0.011406844106463879,0.0038022813688212928,0.015209125475285171,0.019011406844106463,0.0
