R:A::C:P,0,1,2 4,3 6,5
0,0.4117647058823529,0.17647058823529413,0.22058823529411764,0.11764705882352941,0.07352941176470588
1,0.29646017699115046,0.1902654867256637,0.29646017699115046,0.13274336283185842,0.084070796460177
2 4,0.14814814814814814,0.16296296296296298,0.28888888888888886,0.2814814814814815,0.11851851851851852
3 6,0.1267605633802817,0.09859154929577464,0.323943661971831,0.29577464788732394,0.15492957746478872
5,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.0
