R:A::C:P,0,1,2 4,3 6,5
0,0.2153846153846154,0.13953488372093023,0.09868421052631579,0.07476635514018691,0.09803921568627451
1,0.5153846153846153,0.5,0.4407894736842105,0.2803738317757009,0.37254901960784315
2 4,0.15384615384615385,0.2558139534883721,0.2565789473684211,0.35514018691588783,0.3137254901960784
3 6,0.06923076923076923,0.08139534883720931,0.1513157894736842,0.19626168224299065,0.21568627450980393
5,0.046153846153846156,0.023255813953488372,0.05263157894736842,0.09345794392523364,0.0
