R:A::C:P,0 6,1 5,2 4,3
0 6,0.37831858407079644,0.31683168316831684,0.3016759776536313,0.3258426966292135
1 5,0.35398230088495575,0.37376237623762376,0.31564245810055863,0.29775280898876405
2 4,0.2013274336283186,0.24257425742574257,0.2988826815642458,0.29213483146067415
3,0.06637168141592921,0.06683168316831684,0.08379888268156424,0.08426966292134831
