R:A::C:P,0 6,1 5,2 4,3
0 6,0.12284482758620689,0.09195402298850575,0.07758620689655173,0.041666666666666664
1 5,0.11494252873563218,0.10847701149425287,0.08117816091954023,0.03807471264367816
2 4,0.0653735632183908,0.07040229885057471,0.07686781609195402,0.03735632183908046
3,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.010775862068965518
