R:A::C:P,0,1 2 5,3 6,4
0,0.08502024291497975,0.04048582995951417,0.024291497975708502,0.020242914979757085
1 2 5,0.1700404858299595,0.2793522267206478,0.1862348178137652,0.07692307692307693
3 6,0.004048582995951417,0.032388663967611336,0.032388663967611336,0.004048582995951417
4,0.004048582995951417,0.008097165991902834,0.012145748987854251,0.020242914979757085
