R:A::C:P,0 2,1 4,3 5 6
0 2,0.3900709219858156,0.3049645390070922,0.3049645390070922
1 4,0.4,0.3277777777777778,0.2722222222222222
3 5 6,0.3090909090909091,0.2545454545454545,0.43636363636363634
