R:A::C:P,0 5,1,2 4,3 6
0 5,0.5128205128205128,0.1282051282051282,0.2564102564102564,0.10256410256410256
1,0.32857142857142857,0.2571428571428571,0.24285714285714285,0.17142857142857143
2 4,0.21951219512195122,0.0975609756097561,0.3170731707317073,0.36585365853658536
3 6,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333
