R:A::C:P,0 5,1,2 4,3 6
0 5,0.12578616352201258,0.031446540880503145,0.06289308176100629,0.025157232704402517
1,0.14465408805031446,0.11320754716981132,0.1069182389937107,0.07547169811320754
2 4,0.05660377358490566,0.025157232704402517,0.08176100628930817,0.09433962264150944
3 6,0.006289308176100629,0.006289308176100629,0.025157232704402517,0.018867924528301886
