R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.48698884758364314,0.11152416356877323,0.40148698884758366
1,0.4776902887139108,0.2650918635170604,0.2572178477690289
2 3 5,0.4186046511627907,0.1543340380549683,0.427061310782241
