R:A::C:P,0 3,1 5,2,4,6
0 3,0.3806818181818182,0.2897727272727273,0.125,0.11931818181818182,0.08522727272727272
1 5,0.33962264150943394,0.3165618448637317,0.10272536687631027,0.13417190775681342,0.1069182389937107
2,0.28363636363636363,0.3054545454545455,0.14909090909090908,0.12363636363636364,0.13818181818181818
4,0.2876712328767123,0.1917808219178082,0.2191780821917808,0.2191780821917808,0.0821917808219178
6,0.2659846547314578,0.2659846547314578,0.10230179028132992,0.14066496163682865,0.22506393861892582
