R:A::C:P,0 3,1 5,2,4,6
0 3,0.048132183908045974,0.036637931034482756,0.015804597701149427,0.015086206896551725,0.010775862068965518
1 5,0.11637931034482758,0.10847701149425287,0.035201149425287355,0.04597701149425287,0.036637931034482756
2,0.05603448275862069,0.0603448275862069,0.029454022988505746,0.02442528735632184,0.027298850574712645
4,0.015086206896551725,0.010057471264367816,0.011494252873563218,0.011494252873563218,0.004310344827586207
6,0.07471264367816093,0.07471264367816093,0.028735632183908046,0.039511494252873564,0.06321839080459771
