R:A::C:P,0 6,1,2 4,3,5
0 6,0.36774193548387096,0.11827956989247312,0.23225806451612904,0.12473118279569892,0.15698924731182795
1,0.3464566929133858,0.2650918635170604,0.2335958005249344,0.08923884514435695,0.06561679790026247
2 4,0.2614942528735632,0.15804597701149425,0.3074712643678161,0.14942528735632185,0.1235632183908046
3,0.29411764705882354,0.10784313725490197,0.29411764705882354,0.14705882352941177,0.1568627450980392
5,0.2916666666666667,0.125,0.25,0.19791666666666666,0.13541666666666666
