R:A::C:P,0 6,1,2 4,3,5
0 6,0.12284482758620689,0.039511494252873564,0.07758620689655173,0.041666666666666664,0.05244252873563218
1,0.09482758620689655,0.07255747126436782,0.0639367816091954,0.02442528735632184,0.017959770114942528
2 4,0.0653735632183908,0.039511494252873564,0.07686781609195402,0.03735632183908046,0.03089080459770115
3,0.021551724137931036,0.007902298850574713,0.021551724137931036,0.010775862068965518,0.011494252873563218
5,0.020114942528735632,0.008620689655172414,0.017241379310344827,0.013649425287356323,0.009339080459770116
