R:A::C:P,0,1,2 4,3,5 6
0,0.4117647058823529,0.17647058823529413,0.22058823529411764,0.08823529411764706,0.10294117647058823
1,0.29646017699115046,0.1902654867256637,0.29646017699115046,0.084070796460177,0.13274336283185842
2 4,0.14814814814814814,0.16296296296296298,0.28888888888888886,0.16296296296296298,0.23703703703703705
3,0.08823529411764706,0.08823529411764706,0.3235294117647059,0.14705882352941177,0.35294117647058826
5 6,0.19047619047619047,0.09523809523809523,0.31746031746031744,0.15873015873015872,0.23809523809523808
