R:A::C:P,0,1,2 4,3,5 6
0,0.053231939163498096,0.022813688212927757,0.028517110266159697,0.011406844106463879,0.013307984790874524
1,0.12737642585551331,0.0817490494296578,0.12737642585551331,0.03612167300380228,0.057034220532319393
2 4,0.03802281368821293,0.04182509505703422,0.0741444866920152,0.04182509505703422,0.060836501901140684
3,0.005703422053231939,0.005703422053231939,0.02091254752851711,0.009505703422053232,0.022813688212927757
5 6,0.022813688212927757,0.011406844106463879,0.03802281368821293,0.019011406844106463,0.028517110266159697
