R:A::C:P,0,1,2 4,3,5 6
0,0.2153846153846154,0.13953488372093023,0.09868421052631579,0.0967741935483871,0.07291666666666667
1,0.5153846153846153,0.5,0.4407894736842105,0.3064516129032258,0.3125
2 4,0.15384615384615385,0.2558139534883721,0.2565789473684211,0.3548387096774194,0.3333333333333333
3,0.023076923076923078,0.03488372093023256,0.07236842105263158,0.08064516129032258,0.125
5 6,0.09230769230769231,0.06976744186046512,0.13157894736842105,0.16129032258064516,0.15625
