R:A::C:P,0 1,2 4,3,5 6
0 1,0.5362637362637362,0.22417582417582418,0.08131868131868132,0.15824175824175823
2 4,0.29310344827586204,0.3074712643678161,0.14942528735632185,0.25
3,0.27450980392156865,0.29411764705882354,0.14705882352941177,0.28431372549019607
5 6,0.23408624229979466,0.24435318275154005,0.15195071868583163,0.36960985626283366
