R:A::C:P,0 1,2 4,3,5 6
0 1,0.5,0.2849162011173184,0.20786516853932585,0.1956521739130435
2 4,0.20901639344262296,0.2988826815642458,0.29213483146067415,0.23641304347826086
3,0.05737704918032787,0.08379888268156424,0.08426966292134831,0.07880434782608696
5 6,0.2336065573770492,0.3324022346368715,0.4157303370786517,0.4891304347826087
