R:A::C:P,antag,fool,other,protag
antag,0.004073319755600814,0.0033944331296673455,0.004073319755600814,0.008146639511201629
fool,0.0027155465037338763,0.008825526137135099,0.0013577732518669382,0.0027155465037338763
other,0.15953835709436523,0.13102511880515955,0.4955872369314325,0.15478615071283094
protag,0.005431093007467753,0.004073319755600814,0.0006788866259334691,0.013577732518669382
