R:A::C:P,antag,fool,other,protag
antag,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.41379310344827586
fool,0.17391304347826086,0.5652173913043478,0.08695652173913043,0.17391304347826086
other,0.16955266955266957,0.13924963924963926,0.5266955266955267,0.1645021645021645
protag,0.22857142857142856,0.17142857142857143,0.02857142857142857,0.5714285714285714
