R:A::C:P,antag,fool,other,protag
antag,0.023715415019762844,0.02304147465437788,0.008119079837618403,0.045454545454545456
fool,0.015810276679841896,0.059907834101382486,0.0027063599458728013,0.015151515151515152
other,0.9288537549407114,0.8894009216589862,0.9878213802435724,0.8636363636363636
protag,0.03162055335968379,0.027649769585253458,0.0013531799729364006,0.07575757575757576
