R:A::C:P,0,1 2,3 4 6,5
0,0.07446808510638298,0.031914893617021274,0.0398936170212766,0.013297872340425532
1 2,0.15159574468085107,0.21808510638297873,0.26063829787234044,0.026595744680851064
3 4 6,0.010638297872340425,0.03723404255319149,0.07180851063829788,0.018617021276595744
5,0.010638297872340425,0.005319148936170213,0.02127659574468085,0.007978723404255319
