R:A::C:P,0,1 2,3 4 6,5
0,0.4666666666666667,0.2,0.25,0.08333333333333333
1 2,0.23076923076923078,0.3319838056680162,0.3967611336032389,0.04048582995951417
3 4 6,0.07692307692307693,0.2692307692307692,0.5192307692307693,0.1346153846153846
5,0.23529411764705882,0.11764705882352941,0.47058823529411764,0.17647058823529413
